,time,sbi,station_id,tot,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,lat,lng,cat_hospital_500,cat_college_500,cat_train_500,cat_hospital_1000,cat_college_1000,cat_train_1000,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,y_sbi,percet
56,2020-05-16 21:00:00,97,1,180,0.0,0,23.9,83.0,0.0,1000.0,25.3,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,114.0,112.0,121.0,119.0,121.0,118.0,112.0,94.0,75.0,54.0,41.0,29.0,32.0,12.0,,,,,,50.0,53.89
57,2020-05-16 22:00:00,50,1,180,0.0,0,22.9,86.0,0.0,1000.6,24.7,0.1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,97.0,114.0,112.0,121.0,119.0,121.0,118.0,112.0,94.0,75.0,54.0,41.0,5.0,1.0,,,,,,17.0,27.78
58,2020-05-16 23:00:00,17,1,180,0.0,0,22.8,86.0,0.0,1000.1,24.1,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,50.0,97.0,114.0,112.0,121.0,119.0,121.0,118.0,112.0,94.0,75.0,54.0,1.0,0.0,,,,,,20.0,9.44
59,2020-05-17 00:00:00,20,1,180,0.0,0,22.2,86.0,0.0,999.2,24.0,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,17.0,50.0,97.0,114.0,112.0,121.0,119.0,121.0,118.0,112.0,94.0,75.0,1.0,0.0,,,,,,23.0,11.11
60,2020-05-17 01:00:00,23,1,180,0.0,0,21.9,87.0,0.0,998.6,23.6,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,20.0,17.0,50.0,97.0,114.0,112.0,121.0,119.0,121.0,118.0,112.0,94.0,0.0,1.0,,,,,,13.0,12.78
61,2020-05-17 02:00:00,13,1,180,0.0,0,21.8,87.0,0.0,998.4,23.3,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,23.0,20.0,17.0,50.0,97.0,114.0,112.0,121.0,119.0,121.0,118.0,112.0,1.0,13.0,,,,,,9.0,7.22
62,2020-05-17 03:00:00,9,1,180,0.0,0,21.7,86.0,0.0,998.6,23.5,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,13.0,23.0,20.0,17.0,50.0,97.0,114.0,112.0,121.0,119.0,121.0,118.0,27.0,20.0,,,,,,23.0,5.0
63,2020-05-17 04:00:00,23,1,180,0.0,0,22.1,87.0,0.0,999.0,23.6,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,9.0,13.0,23.0,20.0,17.0,50.0,97.0,114.0,112.0,121.0,119.0,121.0,26.0,50.0,,,,,,36.0,12.78
64,2020-05-17 05:00:00,36,1,180,0.0,8,21.7,88.0,0.0,998.9,23.8,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,23.0,9.0,13.0,23.0,20.0,17.0,50.0,97.0,114.0,112.0,121.0,119.0,43.0,88.0,,,,,,50.0,20.0
65,2020-05-17 06:00:00,50,1,180,0.0,8,20.9,77.0,0.0,999.4,25.4,0.1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,36.0,23.0,9.0,13.0,23.0,20.0,17.0,50.0,97.0,114.0,112.0,121.0,48.0,97.0,,,,,,64.0,27.78
66,2020-05-17 07:00:00,64,1,180,0.0,8,16.9,73.0,0.0,1000.0,26.7,0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,50.0,36.0,23.0,9.0,13.0,23.0,20.0,17.0,50.0,97.0,114.0,112.0,46.0,97.0,,,,,,78.0,35.56
67,2020-05-17 08:00:00,78,1,180,0.0,8,16.8,62.0,0.0,999.7,29.5,0.3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,64.0,50.0,36.0,23.0,9.0,13.0,23.0,20.0,17.0,50.0,97.0,114.0,37.0,89.0,,,,,,76.0,43.33
68,2020-05-17 09:00:00,76,1,180,0.0,8,19.7,59.0,0.0,999.4,31.0,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,25.0408578889,121.567904444,False,False,False,True,False,False,78.0,64.0,50.0,36.0,23.0,9.0,13.0,23.0,20.0,17.0,50.0,97.0,29.0,59.0,,,,,,83.0,42.22
69,2020-05-17 10:00:00,83,1,180,0.0,8,18.7,57.0,0.0,998.9,31.9,0.7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,76.0,78.0,64.0,50.0,36.0,23.0,9.0,13.0,23.0,20.0,17.0,50.0,41.0,48.0,,,,,,95.0,46.11
70,2020-05-17 11:00:00,95,1,180,0.0,8,19.7,60.0,0.0,998.2,31.2,1.8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,83.0,76.0,78.0,64.0,50.0,36.0,23.0,9.0,13.0,23.0,20.0,17.0,54.0,49.0,,,,,,119.0,52.78
71,2020-05-17 12:00:00,119,1,180,0.0,8,21.6,73.0,0.5,997.7,28.7,0.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,95.0,83.0,76.0,78.0,64.0,50.0,36.0,23.0,9.0,13.0,23.0,20.0,75.0,51.0,,,,,,132.0,66.11
72,2020-05-17 13:00:00,132,1,180,0.0,8,18.6,63.0,0.0,996.9,30.0,0.6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,119.0,95.0,83.0,76.0,78.0,64.0,50.0,36.0,23.0,9.0,13.0,23.0,94.0,62.0,69.0,,,,,134.0,73.33
73,2020-05-17 14:00:00,134,1,180,0.0,8,18.9,59.0,0.0,996.2,30.3,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,132.0,119.0,95.0,83.0,76.0,78.0,64.0,50.0,36.0,23.0,9.0,13.0,112.0,31.0,55.0,,,,,121.0,74.44
74,2020-05-17 15:00:00,121,1,180,0.0,8,18.1,55.0,0.0,995.3,31.7,0.3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,134.0,132.0,119.0,95.0,83.0,76.0,78.0,64.0,50.0,36.0,23.0,9.0,118.0,25.0,57.0,,,,,126.0,67.22
75,2020-05-17 16:00:00,126,1,180,0.0,7,21.4,59.0,0.0,995.5,30.9,0.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,121.0,134.0,132.0,119.0,95.0,83.0,76.0,78.0,64.0,50.0,36.0,23.0,121.0,18.0,66.0,,,,,97.0,70.0
76,2020-05-17 17:00:00,97,1,180,0.0,7,21.7,60.0,0.0,995.7,30.3,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,126.0,121.0,134.0,132.0,119.0,95.0,83.0,76.0,78.0,64.0,50.0,36.0,119.0,19.0,73.0,,,,,79.0,53.89
77,2020-05-17 18:00:00,79,1,180,0.0,0,22.7,65.0,0.0,996.1,29.5,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,97.0,126.0,121.0,134.0,132.0,119.0,95.0,83.0,76.0,78.0,64.0,50.0,121.0,31.0,88.0,,,,,73.0,43.89
78,2020-05-17 19:00:00,73,1,180,0.0,0,23.3,67.0,0.0,996.5,28.6,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,79.0,97.0,126.0,121.0,134.0,132.0,119.0,95.0,83.0,76.0,78.0,64.0,112.0,43.0,68.0,,,,,65.0,40.56
79,2020-05-17 20:00:00,65,1,180,0.0,0,23.5,70.0,0.0,997.2,27.7,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,73.0,79.0,97.0,126.0,121.0,134.0,132.0,119.0,95.0,83.0,76.0,78.0,114.0,37.0,47.0,,,,,45.0,36.11
80,2020-05-17 21:00:00,45,1,180,0.0,0,23.2,73.0,0.0,997.4,26.9,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,65.0,73.0,79.0,97.0,126.0,121.0,134.0,132.0,119.0,95.0,83.0,76.0,97.0,32.0,12.0,,,,,14.0,25.0
81,2020-05-17 22:00:00,14,1,180,0.0,0,23.7,77.0,0.0,996.9,26.3,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,45.0,65.0,73.0,79.0,97.0,126.0,121.0,134.0,132.0,119.0,95.0,83.0,50.0,5.0,1.0,,,,,5.0,7.78
82,2020-05-17 23:00:00,5,1,180,0.0,0,23.8,80.0,0.0,996.3,26.6,1.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,14.0,45.0,65.0,73.0,79.0,97.0,126.0,121.0,134.0,132.0,119.0,95.0,17.0,1.0,0.0,,,,,10.0,2.78
83,2020-05-18 00:00:00,10,1,180,0.0,0,23.7,79.0,0.0,995.3,26.8,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,5.0,14.0,45.0,65.0,73.0,79.0,97.0,126.0,121.0,134.0,132.0,119.0,20.0,1.0,0.0,,,,,24.0,5.56
84,2020-05-18 01:00:00,24,1,180,0.0,0,23.6,83.0,0.0,995.1,25.8,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,10.0,5.0,14.0,45.0,65.0,73.0,79.0,97.0,126.0,121.0,134.0,132.0,23.0,0.0,1.0,,,,,22.0,13.33
85,2020-05-18 02:00:00,22,1,180,0.0,0,23.5,82.0,0.0,994.6,26.3,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,24.0,10.0,5.0,14.0,45.0,65.0,73.0,79.0,97.0,126.0,121.0,134.0,13.0,1.0,13.0,,,,,30.0,12.22
86,2020-05-18 03:00:00,30,1,180,0.0,0,22.3,84.0,0.0,994.6,25.4,0.1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,22.0,24.0,10.0,5.0,14.0,45.0,65.0,73.0,79.0,97.0,126.0,121.0,9.0,27.0,20.0,,,,,61.0,16.67
87,2020-05-18 04:00:00,61,1,180,0.0,0,22.3,87.0,0.0,994.7,24.8,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,30.0,22.0,24.0,10.0,5.0,14.0,45.0,65.0,73.0,79.0,97.0,126.0,23.0,26.0,50.0,,,,,78.0,33.89
88,2020-05-18 05:00:00,78,1,180,0.0,7,21.7,85.0,0.0,995.4,24.8,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,61.0,30.0,22.0,24.0,10.0,5.0,14.0,45.0,65.0,73.0,79.0,97.0,36.0,43.0,88.0,,,,,80.0,43.33
89,2020-05-18 06:00:00,80,1,180,0.0,7,21.2,80.0,0.0,995.9,25.8,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,78.0,61.0,30.0,22.0,24.0,10.0,5.0,14.0,45.0,65.0,73.0,79.0,50.0,48.0,97.0,,,,,78.0,44.44
90,2020-05-18 07:00:00,78,1,180,0.0,7,20.9,76.0,0.0,996.3,26.7,0.3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,80.0,78.0,61.0,30.0,22.0,24.0,10.0,5.0,14.0,45.0,65.0,73.0,64.0,46.0,97.0,,,,,72.0,43.33
91,2020-05-18 08:00:00,72,1,180,0.0,7,21.3,70.0,0.0,996.4,28.1,0.7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,78.0,80.0,78.0,61.0,30.0,22.0,24.0,10.0,5.0,14.0,45.0,65.0,78.0,37.0,89.0,,,,,47.0,40.0
92,2020-05-18 09:00:00,47,1,180,0.9,5,24.2,77.0,0.0,997.0,27.3,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,25.0408578889,121.567904444,False,False,False,True,False,False,72.0,78.0,80.0,78.0,61.0,30.0,22.0,24.0,10.0,5.0,14.0,45.0,76.0,29.0,59.0,,,,,43.0,26.11
93,2020-05-18 10:00:00,43,1,180,1.0,2,23.5,88.0,3.0,997.9,23.8,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,47.0,72.0,78.0,80.0,78.0,61.0,30.0,22.0,24.0,10.0,5.0,14.0,83.0,41.0,48.0,,,,,41.0,23.89
94,2020-05-18 11:00:00,41,1,180,1.0,5,23.5,94.0,5.5,998.1,23.0,1.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,43.0,47.0,72.0,78.0,80.0,78.0,61.0,30.0,22.0,24.0,10.0,5.0,95.0,54.0,49.0,,,,,43.0,22.78
95,2020-05-18 12:00:00,43,1,180,0.1,7,24.3,92.0,0.5,996.9,23.9,0.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,41.0,43.0,47.0,72.0,78.0,80.0,78.0,61.0,30.0,22.0,24.0,10.0,119.0,75.0,51.0,,,,,56.0,23.89
96,2020-05-18 13:00:00,56,1,180,0.0,7,24.7,77.0,0.0,995.6,26.4,0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,43.0,41.0,43.0,47.0,72.0,78.0,80.0,78.0,61.0,30.0,22.0,24.0,132.0,94.0,62.0,69.0,,,,64.0,31.11
97,2020-05-18 14:00:00,64,1,180,0.0,7,21.8,76.0,0.0,995.6,26.5,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,56.0,43.0,41.0,43.0,47.0,72.0,78.0,80.0,78.0,61.0,30.0,22.0,134.0,112.0,31.0,55.0,,,,72.0,35.56
98,2020-05-18 15:00:00,72,1,180,0.0,7,22.4,76.0,0.0,995.4,26.8,0.6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,64.0,56.0,43.0,41.0,43.0,47.0,72.0,78.0,80.0,78.0,61.0,30.0,121.0,118.0,25.0,57.0,,,,73.0,40.0
99,2020-05-18 16:00:00,73,1,180,0.0,6,23.3,78.0,0.0,995.6,27.0,1.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,72.0,64.0,56.0,43.0,41.0,43.0,47.0,72.0,78.0,80.0,78.0,61.0,126.0,121.0,18.0,66.0,,,,72.0,40.56
100,2020-05-18 17:00:00,72,1,180,0.4,6,25.7,84.0,0.0,996.4,26.8,2.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,73.0,72.0,64.0,56.0,43.0,41.0,43.0,47.0,72.0,78.0,80.0,78.0,97.0,119.0,19.0,73.0,,,,89.0,40.0
101,2020-05-18 18:00:00,89,1,180,0.7,0,25.0,83.0,0.0,996.2,26.2,1.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,72.0,73.0,72.0,64.0,56.0,43.0,41.0,43.0,47.0,72.0,78.0,80.0,79.0,121.0,31.0,88.0,,,,92.0,49.44
102,2020-05-18 19:00:00,92,1,180,0.0,0,23.8,83.0,0.0,997.1,25.9,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,89.0,72.0,73.0,72.0,64.0,56.0,43.0,41.0,43.0,47.0,72.0,78.0,73.0,112.0,43.0,68.0,,,,79.0,51.11
103,2020-05-18 20:00:00,79,1,180,0.0,0,23.8,84.0,0.0,997.2,25.8,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,92.0,89.0,72.0,73.0,72.0,64.0,56.0,43.0,41.0,43.0,47.0,72.0,65.0,114.0,37.0,47.0,,,,48.0,43.89
104,2020-05-18 21:00:00,48,1,180,0.0,0,24.1,86.0,0.0,997.8,25.5,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,79.0,92.0,89.0,72.0,73.0,72.0,64.0,56.0,43.0,41.0,43.0,47.0,45.0,97.0,32.0,12.0,,,,6.0,26.67
105,2020-05-18 22:00:00,6,1,180,0.0,0,24.2,88.0,0.0,997.6,25.2,0.5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,48.0,79.0,92.0,89.0,72.0,73.0,72.0,64.0,56.0,43.0,41.0,43.0,14.0,50.0,5.0,1.0,,,,1.0,3.33
106,2020-05-18 23:00:00,1,1,180,0.0,0,24.0,91.0,0.0,997.6,24.9,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,6.0,48.0,79.0,92.0,89.0,72.0,73.0,72.0,64.0,56.0,43.0,41.0,5.0,17.0,1.0,0.0,,,,1.0,0.56
107,2020-05-19 00:00:00,1,1,180,0.0,0,23.8,91.0,0.0,997.3,24.8,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,1.0,6.0,48.0,79.0,92.0,89.0,72.0,73.0,72.0,64.0,56.0,43.0,10.0,20.0,1.0,0.0,,,,11.0,0.56
108,2020-05-19 01:00:00,11,1,180,0.0,0,22.7,92.0,0.0,997.0,24.4,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,1.0,1.0,6.0,48.0,79.0,92.0,89.0,72.0,73.0,72.0,64.0,56.0,24.0,23.0,0.0,1.0,,,,11.0,6.11
109,2020-05-19 02:00:00,11,1,180,0.0,0,22.6,91.0,0.0,997.1,24.3,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,25.0408578889,121.567904444,False,False,False,True,False,False,11.0,1.0,1.0,6.0,48.0,79.0,92.0,89.0,72.0,73.0,72.0,64.0,22.0,13.0,1.0,13.0,,,,21.0,6.11
